demo_apn,demo_address,neighbor_handle,distance_ft,SITEADDR,ZIP,NUMBLDGS,NUMUNITS,LANDUSE1,VACANTLAND,ASMTIMPROV,LANDUSE_DESC,exclusion_reason,review_flag,near_demo_sites
37149420000,4547 Maffitt Avenue,13715000295,348.2,2719 N TAYLOR AV,63113,0,0,6913,N,6900,STOREFRONT CHURCHES,NUMBLDGS = 0 (assessor records no buildings on this parcel),CHECK: VACANTLAND marked 'N' (not vacant); ASMTIMPROV recorded at 6900 (> 0),4547 Maffitt Avenue
35419130000,2104 Harris Avenue,14421000010,60.0,1955 ADELAIDE AV,63147,0,0,5000,N,0,TRADE,NUMBLDGS = 0 (assessor records no buildings on this parcel),CHECK: VACANTLAND marked 'N' (not vacant),2104 Harris Avenue
35419130000,2104 Harris Avenue,13541000220,231.8,2131 FAIR AV,63107,0,0,1010,N,0,VACANT RESIDENTIAL LOT,NUMBLDGS = 0 (assessor records no buildings on this parcel),CHECK: VACANTLAND marked 'N' (not vacant),2104 Harris Avenue
35419130000,2104 Harris Avenue,13539000220,415.0,2037 ADELAIDE AV,63107,0,0,1010,N,0,VACANT RESIDENTIAL LOT,NUMBLDGS = 0 (assessor records no buildings on this parcel),CHECK: VACANTLAND marked 'N' (not vacant),2104 Harris Avenue
48399110000,5052 Cates Avenue,14839000300,0.0,915 N KINGSHIGHWAY BLVD,63108,0,0,4000,Y,4200,"TRANSPORTATION, COMMUNICATION, AND UTILITIES",NUMBLDGS = 0 (assessor records no buildings on this parcel),CHECK: ASMTIMPROV recorded at 4200 (> 0),5052 Cates Avenue
48399110000,5052 Cates Avenue,14839000580,300.0,924-6 ACADEMY AV,63108,0,0,5330,N,0,VARIETY STORES,NUMBLDGS = 0 (assessor records no buildings on this parcel),CHECK: VACANTLAND marked 'N' (not vacant),5052 Cates Avenue
48399110000,5052 Cates Avenue,14838000010,350.8,5078 KENSINGTON AV,63108,0,0,6800,N,55500,EDUCATIONAL SERVICES,NUMBLDGS = 0 (assessor records no buildings on this parcel),CHECK: VACANTLAND marked 'N' (not vacant); ASMTIMPROV recorded at 55500 (> 0),5052 Cates Avenue
48399110000,5052 Cates Avenue,14840000241,455.4,5000-10 CABANNE AV,63113,0,0,6911,N,44300,"CHURCHES, SYNAGOGUES AND TEMPLES",NUMBLDGS = 0 (assessor records no buildings on this parcel),CHECK: VACANTLAND marked 'N' (not vacant); ASMTIMPROV recorded at 44300 (> 0),5052 Cates Avenue
48399110000,5052 Cates Avenue,14838000240,498.3,5010 KENSINGTON AV,63108,0,0,5000,Y,2200,TRADE,NUMBLDGS = 0 (assessor records no buildings on this parcel),CHECK: ASMTIMPROV recorded at 2200 (> 0),5052 Cates Avenue
37719490000,1151 Walton Avenue,13771000600,277.4,1115-21 WALTON AV,63113,0,0,5000,N,1400,TRADE,NUMBLDGS = 0 (assessor records no buildings on this parcel),CHECK: VACANTLAND marked 'N' (not vacant); ASMTIMPROV recorded at 1400 (> 0),1151 Walton Avenue; 912 Bayard Avenue
48999058000,4016 Carter Avenue,13396000210,288.8,3950 CARTER AV,63107,0,0,5000,N,0,TRADE,NUMBLDGS = 0 (assessor records no buildings on this parcel),CHECK: VACANTLAND marked 'N' (not vacant),4016 Carter Avenue
48999058000,4016 Carter Avenue,13396000200,288.9,3948 CARTER AV,63107,0,0,5000,Y,100,TRADE,NUMBLDGS = 0 (assessor records no buildings on this parcel),CHECK: ASMTIMPROV recorded at 100 (> 0),4016 Carter Avenue
48999058000,4016 Carter Avenue,13397000390,382.0,4303 COLLEGE AV,63107,0,0,1120,Y,1380,TWO FAMILY UNIT,NUMBLDGS = 0 (assessor records no buildings on this parcel),CHECK: ASMTIMPROV recorded at 1380 (> 0),4016 Carter Avenue
37179530000,4565 Saint Ferdinand Avenue,13717000345,477.0,2503-5 N TAYLOR AV,63113,0,0,5410,N,0,GROCERIES - RETAIL,NUMBLDGS = 0 (assessor records no buildings on this parcel),CHECK: VACANTLAND marked 'N' (not vacant),4565 Saint Ferdinand Avenue
37179530000,4565 Saint Ferdinand Avenue,13717000320,486.3,2525-7 N TAYLOR AV,63113,0,0,6800,Y,1300,EDUCATIONAL SERVICES,NUMBLDGS = 0 (assessor records no buildings on this parcel),CHECK: ASMTIMPROV recorded at 1300 (> 0),4565 Saint Ferdinand Avenue
36189050000,4458 Elmbank Avenue,14469050420,360.7,4451 LABADIE AV,63115,0,0,1010,N,0,VACANT RESIDENTIAL LOT,NUMBLDGS = 0 (assessor records no buildings on this parcel),CHECK: VACANTLAND marked 'N' (not vacant),4458 Elmbank Avenue
48469130000,5206 Kensington Avenue,14845000040,312.3,5230 ENRIGHT AV,63108,0,0,5000,N,0,TRADE,NUMBLDGS = 0 (assessor records no buildings on this parcel),CHECK: VACANTLAND marked 'N' (not vacant),5206 Kensington Avenue
48469130000,5206 Kensington Avenue,14845000030,332.3,5234-6 ENRIGHT AV,63108,0,0,6700,Y,1000,GOVERNMENTAL SERVICES,NUMBLDGS = 0 (assessor records no buildings on this parcel),CHECK: ASMTIMPROV recorded at 1000 (> 0),5206 Kensington Avenue
48469130000,5206 Kensington Avenue,14845000020,368.5,5238-40 ENRIGHT AV,63108,0,0,6300,N,1100,BUSINESS SERVICES,NUMBLDGS = 0 (assessor records no buildings on this parcel),CHECK: VACANTLAND marked 'N' (not vacant); ASMTIMPROV recorded at 1100 (> 0),5206 Kensington Avenue
48469130000,5206 Kensington Avenue,14845000230,396.5,5224R ENRIGHT AV,63108,0,0,5000,N,900,TRADE,NUMBLDGS = 0 (assessor records no buildings on this parcel),CHECK: VACANTLAND marked 'N' (not vacant); ASMTIMPROV recorded at 900 (> 0),5206 Kensington Avenue
48469130000,5206 Kensington Avenue,14846000380,429.6,5255 ENRIGHT AV,63108,0,0,5000,Y,1000,TRADE,NUMBLDGS = 0 (assessor records no buildings on this parcel),CHECK: ASMTIMPROV recorded at 1000 (> 0),5206 Kensington Avenue
48469130000,5206 Kensington Avenue,14845000220,446.8,5234R ENRIGHT AV,63108,0,0,5000,N,300,TRADE,NUMBLDGS = 0 (assessor records no buildings on this parcel),CHECK: VACANTLAND marked 'N' (not vacant); ASMTIMPROV recorded at 300 (> 0),5206 Kensington Avenue
48469130000,5206 Kensington Avenue,14844000510,448.8,5189 DELMAR BLVD,63108,0,0,5000,N,0,TRADE,NUMBLDGS = 0 (assessor records no buildings on this parcel),CHECK: VACANTLAND marked 'N' (not vacant),5206 Kensington Avenue
48469130000,5206 Kensington Avenue,14844000500,487.5,5169-79 DELMAR BLVD,63108,0,0,5000,N,10900,TRADE,NUMBLDGS = 0 (assessor records no buildings on this parcel),CHECK: VACANTLAND marked 'N' (not vacant); ASMTIMPROV recorded at 10900 (> 0),5206 Kensington Avenue
37859050000,1336 N Euclid Avenue,13785000120,229.5,1414 N EUCLID AV,63113,0,0,1120,Y,1390,TWO FAMILY UNIT,NUMBLDGS = 0 (assessor records no buildings on this parcel),CHECK: ASMTIMPROV recorded at 1390 (> 0),1336 N Euclid Avenue
37859050000,1336 N Euclid Avenue,13786000090,288.9,4900-6 DR MARTIN LUTHER KING DR,63113,0,0,5530,N,0,GASOLINE SERVICE STATIONS,NUMBLDGS = 0 (assessor records no buildings on this parcel),CHECK: VACANTLAND marked 'N' (not vacant),1336 N Euclid Avenue
37859050000,1336 N Euclid Avenue,13783000101,464.2,4877-9 DR MARTIN LUTHER KING DR,63113,0,0,5000,N,0,TRADE,NUMBLDGS = 0 (assessor records no buildings on this parcel),CHECK: VACANTLAND marked 'N' (not vacant),1336 N Euclid Avenue
37859050000,1336 N Euclid Avenue,13778000215,479.7,4804-8 DR MARTIN LUTHER KING DR,63113,0,0,5000,N,100,TRADE,NUMBLDGS = 0 (assessor records no buildings on this parcel),CHECK: VACANTLAND marked 'N' (not vacant); ASMTIMPROV recorded at 100 (> 0),1336 N Euclid Avenue
37629140000,912 Bayard Avenue,13763050200,126.6,900 N EUCLID AV,63108,0,0,5000,Y,500,TRADE,NUMBLDGS = 0 (assessor records no buildings on this parcel),CHECK: ASMTIMPROV recorded at 500 (> 0),912 Bayard Avenue
37629140000,912 Bayard Avenue,13762050530,190.3,923 WALTON AV,63108,0,0,5000,N,2600,TRADE,NUMBLDGS = 0 (assessor records no buildings on this parcel),CHECK: VACANTLAND marked 'N' (not vacant); ASMTIMPROV recorded at 2600 (> 0),912 Bayard Avenue
37629140000,912 Bayard Avenue,13766000010,253.1,1100 AUBERT AV,63113,0,0,5000,Y,2300,TRADE,NUMBLDGS = 0 (assessor records no buildings on this parcel),CHECK: ASMTIMPROV recorded at 2300 (> 0),912 Bayard Avenue
37629140000,912 Bayard Avenue,13763050190,291.9,794-6 N EUCLID AV,63108,0,0,5000,N,0,TRADE,NUMBLDGS = 0 (assessor records no buildings on this parcel),CHECK: VACANTLAND marked 'N' (not vacant),912 Bayard Avenue
37629140000,912 Bayard Avenue,13763050160,391.0,780-2 N EUCLID AV,63108,0,0,5000,N,0,TRADE,NUMBLDGS = 0 (assessor records no buildings on this parcel),CHECK: VACANTLAND marked 'N' (not vacant),912 Bayard Avenue
37629140000,912 Bayard Avenue,13762058740,429.6,759-81 WALTON AV,63108,0,0,1115,N,33200,CONDOMINIUM - MORE THAN 6 UNITS PER BLDG,NUMBLDGS = 0 (assessor records no buildings on this parcel),CHECK: VACANTLAND marked 'N' (not vacant); ASMTIMPROV recorded at 33200 (> 0),912 Bayard Avenue
37109085000,4651 Labadie Avenue,13710010230,140.0,4667 LABADIE AV,63115,0,0,6911,N,0,"CHURCHES, SYNAGOGUES AND TEMPLES",NUMBLDGS = 0 (assessor records no buildings on this parcel),CHECK: VACANTLAND marked 'N' (not vacant),4651 Labadie Avenue
37109085000,4651 Labadie Avenue,13710010240,167.8,4673-87 LABADIE AV,63115,0,0,6911,N,0,"CHURCHES, SYNAGOGUES AND TEMPLES",NUMBLDGS = 0 (assessor records no buildings on this parcel),CHECK: VACANTLAND marked 'N' (not vacant),4651 Labadie Avenue
37109085000,4651 Labadie Avenue,13710010010,208.0,4674-6 GREER AV,63115,0,0,6911,N,0,"CHURCHES, SYNAGOGUES AND TEMPLES",NUMBLDGS = 0 (assessor records no buildings on this parcel),CHECK: VACANTLAND marked 'N' (not vacant),4651 Labadie Avenue
37109085000,4651 Labadie Avenue,13710010260,252.5,3020 MARCUS AV,63115,0,0,6911,N,0,"CHURCHES, SYNAGOGUES AND TEMPLES",NUMBLDGS = 0 (assessor records no buildings on this parcel),CHECK: VACANTLAND marked 'N' (not vacant),4651 Labadie Avenue
37109085000,4651 Labadie Avenue,13712000080,438.1,4652 ST LOUIS AV,63115,0,0,5000,N,0,TRADE,NUMBLDGS = 0 (assessor records no buildings on this parcel),CHECK: VACANTLAND marked 'N' (not vacant),4651 Labadie Avenue
37109085000,4651 Labadie Avenue,13712000060,442.1,4656 ST LOUIS AV,63115,0,0,5000,N,0,TRADE,NUMBLDGS = 0 (assessor records no buildings on this parcel),CHECK: VACANTLAND marked 'N' (not vacant),4651 Labadie Avenue
37109085000,4651 Labadie Avenue,13712000050,445.1,4658 ST LOUIS AV,63115,0,0,5000,N,0,TRADE,NUMBLDGS = 0 (assessor records no buildings on this parcel),CHECK: VACANTLAND marked 'N' (not vacant),4651 Labadie Avenue
37109085000,4651 Labadie Avenue,13712000040,448.3,4660 ST LOUIS AV,63115,0,0,5000,N,0,TRADE,NUMBLDGS = 0 (assessor records no buildings on this parcel),CHECK: VACANTLAND marked 'N' (not vacant),4651 Labadie Avenue
37109085000,4651 Labadie Avenue,13712000030,452.7,4664-6 ST LOUIS AV,63115,0,0,5000,N,0,TRADE,NUMBLDGS = 0 (assessor records no buildings on this parcel),CHECK: VACANTLAND marked 'N' (not vacant),4651 Labadie Avenue
37109085000,4651 Labadie Avenue,13712000020,466.3,4668-70 ST LOUIS AV,63115,0,0,5000,N,0,TRADE,NUMBLDGS = 0 (assessor records no buildings on this parcel),CHECK: VACANTLAND marked 'N' (not vacant),4651 Labadie Avenue
